disbursement_id,application_id,prospect_id,disbursement_date,branch_id,ao_id,product,segment,disbursed_amount,interest_rate_pa,tenor_months
DSB0000234,APP0000360,PR0001711,2025-10-13,BR001,AO001,Kredit Produktif SME,SME,287000000,19.0,48
DSB0000235,APP0000361,PR0001713,2025-10-29,BR001,AO003,Kredit Produktif SME,SME,286500000,19.0,48
DSB0000236,APP0000363,PR0001733,2025-09-30,BR001,AO001,Kredit Konsumtif,Konsumtif,46000000,18.0,24
DSB0000237,APP0000364,PR0001736,2026-03-29,BR006,AO023,Kredit Produktif SME,SME,983500000,19.0,48
DSB0000238,APP0000366,PR0001740,2026-04-15,BR003,AO012,Kredit Payroll,Payroll,196000000,15.5,36
DSB0000239,APP0000367,PR0001750,2025-12-28,BR001,AO001,Kredit Mikro,Mikro,73000000,21.0,24
DSB0000240,APP0000369,PR0001760,2025-07-22,BR003,AO010,Kredit Konsumtif,Konsumtif,49500000,18.0,18
DSB0000241,APP0000370,PR0001762,2026-03-21,BR001,AO001,Kredit Mikro,Mikro,47000000,21.0,36
DSB0000242,APP0000371,PR0001763,2025-11-19,BR006,AO021,Kredit Mikro,Mikro,48500000,21.0,18
DSB0000243,APP0000372,PR0001764,2025-10-14,BR002,AO006,Kredit Mikro,Mikro,20000000,21.0,24
DSB0000244,APP0000373,PR0001767,2026-02-18,BR001,AO001,Kredit Mikro,Mikro,94000000,21.0,24
DSB0000245,APP0000375,PR0001775,2026-03-23,BR001,AO002,Kredit Payroll,Payroll,49000000,15.5,12
DSB0000246,APP0000376,PR0001781,2025-10-21,BR002,AO008,Kredit Payroll,Payroll,146000000,15.5,24
DSB0000247,APP0000377,PR0001783,2025-10-13,BR007,AO028,Kredit Konsumtif,Konsumtif,146000000,18.0,24
DSB0000248,APP0000378,PR0001785,2025-11-12,BR006,AO021,Kredit Konsumtif,Konsumtif,75000000,18.0,18
DSB0000249,APP0000379,PR0001792,2026-06-28,BR002,AO008,Kredit Konsumtif,Konsumtif,150000000,18.0,18
DSB0000250,APP0000380,PR0001793,2025-12-26,BR007,AO027,Kredit Payroll,Payroll,186500000,15.5,12
DSB0000251,APP0000382,PR0001796,2025-08-31,BR002,AO005,Kredit Produktif SME,SME,100000000,19.0,24
DSB0000252,APP0000383,PR0001799,2025-10-09,BR001,AO004,Kredit Payroll,Payroll,72500000,15.5,12
DSB0000253,APP0000384,PR0001806,2026-01-31,BR005,AO020,Kredit Payroll,Payroll,146500000,15.5,24
DSB0000254,APP0000386,PR0001819,2025-11-16,BR005,AO020,Kredit Mikro,Mikro,97000000,21.0,18
DSB0000255,APP0000388,PR0001822,2026-01-31,BR002,AO005,Kredit Payroll,Payroll,92500000,15.5,48
DSB0000256,APP0000389,PR0001825,2026-07-01,BR004,AO014,Kredit Payroll,Payroll,48500000,15.5,60
DSB0000257,APP0000390,PR0001826,2026-05-15,BR005,AO020,Kredit Konsumtif,Konsumtif,46500000,18.0,12
DSB0000258,APP0000392,PR0001833,2025-11-12,BR003,AO011,Kredit Konsumtif,Konsumtif,96500000,18.0,36
DSB0000259,APP0000393,PR0001841,2026-04-14,BR006,AO022,Kredit Payroll,Payroll,96500000,15.5,36
DSB0000260,APP0000395,PR0001858,2026-05-27,BR006,AO023,Kredit Payroll,Payroll,70500000,15.5,24
DSB0000261,APP0000397,PR0001867,2025-10-23,BR001,AO004,Kredit Konsumtif,Konsumtif,30000000,18.0,12
DSB0000262,APP0000398,PR0001871,2026-01-16,BR001,AO003,Kredit Konsumtif,Konsumtif,71500000,18.0,36
DSB0000263,APP0000399,PR0001873,2026-06-15,BR002,AO007,Kredit Konsumtif,Konsumtif,28000000,18.0,18
DSB0000264,APP0000404,PR0001911,2025-07-18,BR002,AO007,Kredit Payroll,Payroll,99500000,15.5,36
DSB0000265,APP0000406,PR0001914,2026-03-31,BR005,AO019,Kredit Payroll,Payroll,73000000,15.5,48
DSB0000266,APP0000407,PR0001918,2026-06-16,BR001,AO002,Kredit Mikro,Mikro,29000000,21.0,36
DSB0000267,APP0000408,PR0001925,2026-01-31,BR006,AO024,Kredit Payroll,Payroll,195000000,15.5,36
DSB0000268,APP0000409,PR0001931,2026-05-31,BR001,AO001,Kredit Mikro,Mikro,94500000,21.0,36
DSB0000269,APP0000411,PR0001934,2025-10-21,BR003,AO011,Kredit Produktif SME,SME,991000000,19.0,12
DSB0000270,APP0000412,PR0001939,2025-12-25,BR005,AO020,Kredit Payroll,Payroll,198500000,15.5,36
DSB0000271,APP0000413,PR0001945,2026-05-01,BR007,AO027,Kredit Payroll,Payroll,197500000,15.5,12
DSB0000272,APP0000416,PR0001969,2025-07-19,BR003,AO010,Kredit Produktif SME,SME,486000000,19.0,36
DSB0000273,APP0000417,PR0001974,2026-03-12,BR002,AO007,Kredit Payroll,Payroll,71000000,15.5,24
DSB0000274,APP0000418,PR0001985,2025-07-20,BR007,AO025,Kredit Payroll,Payroll,74500000,15.5,60
DSB0000275,APP0000419,PR0001989,2026-03-03,BR004,AO013,Kredit Payroll,Payroll,48000000,15.5,48
DSB0000276,APP0000420,PR0001992,2025-12-24,BR006,AO023,Kredit Produktif SME,SME,98500000,19.0,48
DSB0000277,APP0000421,PR0001996,2026-05-31,BR001,AO002,Kredit Payroll,Payroll,49500000,15.5,36
DSB0000278,APP0000422,PR0002000,2026-04-18,BR006,AO024,Kredit Mikro,Mikro,28000000,21.0,18
DSB0000279,APP0000424,PR0002009,2026-05-01,BR004,AO013,Kredit Payroll,Payroll,143000000,15.5,48
DSB0000280,APP0000425,PR0002012,2025-10-09,BR005,AO017,Kredit Konsumtif,Konsumtif,148000000,18.0,18
DSB0000281,APP0000426,PR0002018,2026-04-29,BR001,AO002,Kredit Mikro,Mikro,18500000,21.0,12
DSB0000282,APP0000428,PR0002028,2026-03-27,BR005,AO019,Kredit Konsumtif,Konsumtif,28500000,18.0,24
DSB0000283,APP0000429,PR0002039,2025-08-28,BR002,AO007,Kredit Mikro,Mikro,46000000,21.0,24
DSB0000284,APP0000430,PR0002043,2026-01-17,BR007,AO028,Kredit Konsumtif,Konsumtif,73500000,18.0,24
DSB0000285,APP0000432,PR0002053,2025-09-07,BR006,AO023,Kredit Konsumtif,Konsumtif,28500000,18.0,12
DSB0000286,APP0000433,PR0002061,2025-11-13,BR007,AO026,Kredit Mikro,Mikro,28000000,21.0,36
DSB0000287,APP0000436,PR0002069,2025-12-15,BR003,AO011,Kredit Produktif SME,SME,186000000,19.0,36
DSB0000288,APP0000437,PR0002072,2026-05-17,BR003,AO009,Kredit Payroll,Payroll,49500000,15.5,12
DSB0000289,APP0000438,PR0002073,2026-05-01,BR006,AO022,Kredit Konsumtif,Konsumtif,143500000,18.0,12
DSB0000290,APP0000440,PR0002078,2026-05-11,BR005,AO020,Kredit Payroll,Payroll,98500000,15.5,48
DSB0000291,APP0000441,PR0002079,2026-06-10,BR004,AO013,Kredit Payroll,Payroll,143500000,15.5,60
DSB0000292,APP0000444,PR0002091,2026-06-26,BR003,AO010,Kredit Mikro,Mikro,47500000,21.0,24
DSB0000293,APP0000445,PR0002095,2025-08-21,BR003,AO010,Kredit Konsumtif,Konsumtif,50000000,18.0,24
DSB0000294,APP0000446,PR0002097,2026-06-06,BR005,AO019,Kredit Payroll,Payroll,184500000,15.5,24
DSB0000295,APP0000447,PR0002099,2025-10-17,BR002,AO005,Kredit Konsumtif,Konsumtif,146500000,18.0,24
DSB0000296,APP0000448,PR0002102,2025-12-11,BR001,AO003,Kredit Payroll,Payroll,195000000,15.5,24
DSB0000297,APP0000449,PR0002103,2025-10-01,BR003,AO011,Kredit Konsumtif,Konsumtif,70000000,18.0,24
DSB0000298,APP0000450,PR0002109,2026-06-30,BR004,AO014,Kredit Payroll,Payroll,147500000,15.5,12
DSB0000299,APP0000453,PR0002116,2025-07-10,BR007,AO026,Kredit Mikro,Mikro,71500000,21.0,18
DSB0000300,APP0000455,PR0002129,2026-04-24,BR002,AO007,Kredit Payroll,Payroll,47000000,15.5,24
DSB0000301,APP0000457,PR0002137,2026-04-10,BR001,AO004,Kredit Mikro,Mikro,49500000,21.0,36
DSB0000302,APP0000458,PR0002140,2025-10-31,BR001,AO004,Kredit Konsumtif,Konsumtif,141000000,18.0,36
DSB0000303,APP0000460,PR0002148,2026-02-11,BR002,AO006,Kredit Konsumtif,Konsumtif,73000000,18.0,36
DSB0000304,APP0000465,PR0002163,2025-08-26,BR005,AO020,Kredit Mikro,Mikro,74000000,21.0,24
DSB0000305,APP0000466,PR0002166,2026-04-15,BR005,AO017,Kredit Produktif SME,SME,145500000,19.0,24
DSB0000306,APP0000468,PR0002168,2026-06-09,BR003,AO011,Kredit Payroll,Payroll,97000000,15.5,36
DSB0000307,APP0000469,PR0002176,2026-05-19,BR001,AO002,Kredit Mikro,Mikro,19500000,21.0,18
DSB0000308,APP0000470,PR0002179,2025-08-31,BR001,AO004,Kredit Payroll,Payroll,188500000,15.5,48
DSB0000309,APP0000473,PR0002194,2025-12-24,BR002,AO006,Kredit Konsumtif,Konsumtif,144000000,18.0,36
DSB0000310,APP0000474,PR0002195,2025-09-22,BR005,AO020,Kredit Payroll,Payroll,147000000,15.5,60
DSB0000311,APP0000476,PR0002205,2025-12-18,BR006,AO022,Kredit Mikro,Mikro,18500000,21.0,36
DSB0000312,APP0000477,PR0002207,2025-09-23,BR002,AO006,Kredit Payroll,Payroll,93000000,15.5,60
DSB0000313,APP0000478,PR0002208,2026-03-12,BR007,AO025,Kredit Mikro,Mikro,69500000,21.0,24
DSB0000314,APP0000479,PR0002209,2026-01-28,BR006,AO023,Kredit Produktif SME,SME,932500000,19.0,48
DSB0000315,APP0000480,PR0002225,2026-04-14,BR004,AO013,Kredit Konsumtif,Konsumtif,73500000,18.0,12
DSB0000316,APP0000481,PR0002239,2025-12-08,BR001,AO002,Kredit Payroll,Payroll,145500000,15.5,36
DSB0000317,APP0000483,PR0002243,2025-08-21,BR004,AO013,Kredit Konsumtif,Konsumtif,46500000,18.0,12
DSB0000318,APP0000485,PR0002246,2026-02-23,BR006,AO023,Kredit Konsumtif,Konsumtif,139500000,18.0,24
DSB0000319,APP0000487,PR0002253,2025-10-14,BR003,AO012,Kredit Payroll,Payroll,46500000,15.5,36
DSB0000320,APP0000488,PR0002272,2025-08-20,BR007,AO026,Kredit Konsumtif,Konsumtif,48500000,18.0,12
DSB0000321,APP0000489,PR0002291,2026-02-18,BR001,AO004,Kredit Konsumtif,Konsumtif,98500000,18.0,12
DSB0000322,APP0000491,PR0002307,2026-04-18,BR007,AO028,Kredit Produktif SME,SME,949000000,19.0,48
DSB0000323,APP0000492,PR0002308,2025-11-12,BR003,AO009,Kredit Konsumtif,Konsumtif,49500000,18.0,18
DSB0000324,APP0000493,PR0002311,2026-03-03,BR007,AO027,Kredit Konsumtif,Konsumtif,148500000,18.0,24
DSB0000325,APP0000494,PR0002321,2025-11-30,BR004,AO014,Kredit Konsumtif,Konsumtif,99500000,18.0,36
DSB0000326,APP0000495,PR0002324,2025-12-13,BR005,AO019,Kredit Produktif SME,SME,94500000,19.0,36
DSB0000327,APP0000496,PR0002326,2025-11-09,BR001,AO003,Kredit Produktif SME,SME,94500000,19.0,60
DSB0000328,APP0000497,PR0002328,2026-07-01,BR006,AO021,Kredit Konsumtif,Konsumtif,95500000,18.0,24
DSB0000329,APP0000498,PR0002338,2025-08-31,BR001,AO003,Kredit Produktif SME,SME,977000000,19.0,60
DSB0000330,APP0000499,PR0002339,2025-12-08,BR007,AO026,Kredit Produktif SME,SME,186000000,19.0,48
DSB0000331,APP0000500,PR0002340,2025-10-18,BR005,AO017,Kredit Konsumtif,Konsumtif,96000000,18.0,18
DSB0000332,APP0000501,PR0002349,2026-02-16,BR001,AO001,Kredit Mikro,Mikro,18500000,21.0,12
DSB0000333,APP0000503,PR0002352,2026-07-01,BR001,AO003,Kredit Konsumtif,Konsumtif,123000000,18.0,36
DSB0000334,APP0000504,PR0002358,2025-10-01,BR003,AO011,Kredit Konsumtif,Konsumtif,149000000,18.0,24
DSB0000335,APP0000506,PR0002372,2026-03-30,BR001,AO004,Kredit Konsumtif,Konsumtif,141500000,18.0,18
DSB0000336,APP0000508,PR0002388,2026-01-24,BR004,AO015,Kredit Payroll,Payroll,94500000,15.5,36
DSB0000337,APP0000509,PR0002389,2025-07-22,BR004,AO014,Kredit Produktif SME,SME,963000000,19.0,48
DSB0000338,APP0000511,PR0002400,2026-03-19,BR002,AO007,Kredit Payroll,Payroll,97500000,15.5,36
DSB0000339,APP0000512,PR0002401,2025-10-14,BR006,AO022,Kredit Mikro,Mikro,98000000,21.0,36
DSB0000340,APP0000513,PR0002404,2025-10-11,BR002,AO006,Kredit Konsumtif,Konsumtif,48000000,18.0,12
DSB0000341,APP0000515,PR0002409,2026-04-24,BR007,AO028,Kredit Payroll,Payroll,73500000,15.5,12
DSB0000342,APP0000516,PR0002416,2026-01-16,BR001,AO001,Kredit Konsumtif,Konsumtif,70500000,18.0,36
DSB0000343,APP0000518,PR0002425,2026-05-01,BR003,AO012,Kredit Produktif SME,SME,720000000,19.0,48
DSB0000344,APP0000521,PR0002438,2026-01-29,BR005,AO018,Kredit Payroll,Payroll,49500000,15.5,24
DSB0000345,APP0000523,PR0002442,2026-05-01,BR007,AO025,Kredit Payroll,Payroll,147500000,15.5,24
DSB0000346,APP0000524,PR0002443,2026-05-16,BR001,AO003,Kredit Mikro,Mikro,48000000,21.0,12
DSB0000347,APP0000525,PR0002453,2025-10-16,BR003,AO009,Kredit Produktif SME,SME,141500000,19.0,36
DSB0000348,APP0000526,PR0002458,2025-10-31,BR002,AO006,Kredit Produktif SME,SME,966500000,19.0,36
DSB0000349,APP0000527,PR0002460,2025-08-31,BR001,AO001,Kredit Mikro,Mikro,29000000,21.0,12
DSB0000350,APP0000528,PR0002466,2025-07-31,BR002,AO005,Kredit Produktif SME,SME,948500000,19.0,36
DSB0000351,APP0000531,PR0002477,2025-08-31,BR001,AO004,Kredit Payroll,Payroll,95000000,15.5,36
DSB0000352,APP0000535,PR0002483,2025-10-07,BR003,AO010,Kredit Konsumtif,Konsumtif,93500000,18.0,12
DSB0000353,APP0000536,PR0002488,2025-12-01,BR005,AO018,Kredit Payroll,Payroll,195500000,15.5,48
DSB0000354,APP0000537,PR0002492,2025-12-01,BR006,AO021,Kredit Konsumtif,Konsumtif,143000000,18.0,12
DSB0000355,APP0000543,PR0002506,2025-10-01,BR001,AO002,Kredit Mikro,Mikro,98500000,21.0,12
DSB0000356,APP0000544,PR0002510,2026-06-10,BR004,AO015,Kredit Payroll,Payroll,190000000,15.5,12
DSB0000357,APP0000548,PR0002525,2025-10-31,BR001,AO003,Kredit Payroll,Payroll,70000000,15.5,36
DSB0000358,APP0000551,PR0002541,2026-06-29,BR006,AO023,Kredit Konsumtif,Konsumtif,96500000,18.0,12
DSB0000359,APP0000552,PR0002543,2026-04-27,BR003,AO009,Kredit Mikro,Mikro,92000000,21.0,24
DSB0000360,APP0000553,PR0002558,2025-07-29,BR003,AO010,Kredit Payroll,Payroll,48000000,15.5,12
DSB0000361,APP0000554,PR0002573,2025-12-01,BR002,AO005,Kredit Mikro,Mikro,96500000,21.0,24
DSB0000362,APP0000555,PR0002576,2025-10-10,BR002,AO006,Kredit Konsumtif,Konsumtif,70000000,18.0,24
DSB0000363,APP0000557,PR0002589,2026-05-31,BR005,AO019,Kredit Payroll,Payroll,143500000,15.5,60
DSB0000364,APP0000559,PR0002594,2025-10-14,BR005,AO019,Kredit Mikro,Mikro,47000000,21.0,24
DSB0000365,APP0000560,PR0002597,2026-06-30,BR001,AO003,Kredit Mikro,Mikro,29500000,21.0,12
DSB0000366,APP0000561,PR0002599,2025-08-29,BR006,AO022,Kredit Produktif SME,SME,97500000,19.0,48
DSB0000367,APP0000562,PR0002603,2026-03-29,BR005,AO018,Kredit Konsumtif,Konsumtif,143000000,18.0,18
DSB0000368,APP0000564,PR0002609,2025-09-19,BR002,AO005,Kredit Produktif SME,SME,972500000,19.0,36
DSB0000369,APP0000566,PR0002613,2026-03-03,BR005,AO020,Kredit Payroll,Payroll,138000000,15.5,36
DSB0000370,APP0000567,PR0002617,2026-06-09,BR002,AO005,Kredit Mikro,Mikro,49500000,21.0,24
DSB0000371,APP0000568,PR0002621,2025-07-20,BR003,AO011,Kredit Produktif SME,SME,147000000,19.0,36
DSB0000372,APP0000570,PR0002627,2025-12-15,BR001,AO003,Kredit Mikro,Mikro,19000000,21.0,24
DSB0000373,APP0000572,PR0002633,2026-05-25,BR006,AO024,Kredit Payroll,Payroll,196000000,15.5,24
DSB0000374,APP0000573,PR0002634,2026-02-22,BR004,AO015,Kredit Konsumtif,Konsumtif,119500000,18.0,18
DSB0000375,APP0000574,PR0002637,2025-07-16,BR005,AO020,Kredit Produktif SME,SME,481500000,19.0,12
DSB0000376,APP0000575,PR0002649,2026-01-14,BR003,AO009,Kredit Produktif SME,SME,478500000,19.0,12
DSB0000377,APP0000576,PR0002652,2026-03-03,BR001,AO001,Kredit Konsumtif,Konsumtif,49500000,18.0,18
DSB0000378,APP0000578,PR0002655,2025-08-16,BR001,AO001,Kredit Konsumtif,Konsumtif,47500000,18.0,18
DSB0000379,APP0000582,PR0002682,2025-11-25,BR007,AO028,Kredit Mikro,Mikro,49500000,21.0,36
DSB0000380,APP0000583,PR0002688,2026-03-03,BR005,AO020,Kredit Konsumtif,Konsumtif,120000000,18.0,24
DSB0000381,APP0000584,PR0002690,2026-01-29,BR005,AO018,Kredit Payroll,Payroll,139500000,15.5,36
DSB0000382,APP0000588,PR0002698,2025-10-18,BR004,AO013,Kredit Konsumtif,Konsumtif,30000000,18.0,24
DSB0000383,APP0000591,PR0002708,2026-03-03,BR001,AO001,Kredit Payroll,Payroll,149000000,15.5,24
DSB0000384,APP0000594,PR0002722,2026-06-28,BR005,AO018,Kredit Mikro,Mikro,74000000,21.0,12
DSB0000385,APP0000595,PR0002723,2025-11-27,BR001,AO004,Kredit Konsumtif,Konsumtif,115500000,18.0,18
DSB0000386,APP0000596,PR0002728,2025-08-31,BR003,AO011,Kredit Payroll,Payroll,140000000,15.5,60
DSB0000387,APP0000597,PR0002735,2026-06-22,BR004,AO014,Kredit Payroll,Payroll,71000000,15.5,60
DSB0000388,APP0000598,PR0002749,2026-03-02,BR001,AO004,Kredit Mikro,Mikro,94500000,21.0,36
DSB0000389,APP0000601,PR0002774,2025-09-28,BR002,AO008,Kredit Produktif SME,SME,463000000,19.0,24
DSB0000390,APP0000603,PR0002788,2026-01-29,BR006,AO023,Kredit Mikro,Mikro,94000000,21.0,36
DSB0000391,APP0000606,PR0002801,2026-01-16,BR005,AO020,Kredit Produktif SME,SME,294500000,19.0,48
DSB0000392,APP0000607,PR0002803,2026-06-11,BR001,AO003,Kredit Mikro,Mikro,19000000,21.0,12
DSB0000393,APP0000608,PR0002812,2025-07-31,BR004,AO014,Kredit Payroll,Payroll,99500000,15.5,36
DSB0000394,APP0000609,PR0002816,2026-07-01,BR003,AO009,Kredit Payroll,Payroll,47000000,15.5,36
DSB0000395,APP0000614,PR0002844,2026-04-09,BR001,AO001,Kredit Konsumtif,Konsumtif,122500000,18.0,36
DSB0000396,APP0000618,PR0002879,2026-05-31,BR004,AO016,Kredit Mikro,Mikro,97000000,21.0,18
DSB0000397,APP0000619,PR0002881,2025-07-10,BR003,AO011,Kredit Mikro,Mikro,29500000,21.0,12
DSB0000398,APP0000620,PR0002887,2026-07-01,BR002,AO008,Kredit Payroll,Payroll,186500000,15.5,12
DSB0000399,APP0000621,PR0002893,2025-12-18,BR001,AO001,Kredit Payroll,Payroll,99000000,15.5,60
DSB0000400,APP0000626,PR0002922,2025-07-13,BR006,AO022,Kredit Konsumtif,Konsumtif,150000000,18.0,12
DSB0000401,APP0000627,PR0002935,2026-03-09,BR001,AO001,Kredit Konsumtif,Konsumtif,149500000,18.0,24
DSB0000402,APP0000628,PR0002942,2026-05-31,BR002,AO007,Kredit Mikro,Mikro,72000000,21.0,18
DSB0000403,APP0000629,PR0002947,2026-06-23,BR003,AO009,Kredit Produktif SME,SME,194500000,19.0,12
DSB0000404,APP0000631,PR0002956,2026-06-28,BR006,AO021,Kredit Payroll,Payroll,47500000,15.5,12
DSB0000405,APP0000632,PR0002959,2026-03-20,BR001,AO001,Kredit Konsumtif,Konsumtif,117000000,18.0,18
DSB0000406,APP0000637,PR0002974,2026-04-28,BR007,AO026,Kredit Payroll,Payroll,48500000,15.5,48
DSB0000407,APP0000638,PR0002976,2025-11-22,BR006,AO022,Kredit Konsumtif,Konsumtif,145500000,18.0,12
DSB0000408,APP0000639,PR0002983,2025-12-26,BR003,AO009,Kredit Konsumtif,Konsumtif,115500000,18.0,36
DSB0000409,APP0000640,PR0002987,2026-03-14,BR004,AO013,Kredit Produktif SME,SME,94500000,19.0,60
DSB0000410,APP0000641,PR0002991,2026-04-11,BR007,AO028,Kredit Konsumtif,Konsumtif,28500000,18.0,36
DSB0000411,APP0000642,PR0003011,2026-03-03,BR007,AO025,Kredit Payroll,Payroll,147500000,15.5,36
DSB0000412,APP0000647,PR0003020,2025-07-31,BR002,AO006,Kredit Konsumtif,Konsumtif,27500000,18.0,12
DSB0000413,APP0000648,PR0003021,2026-03-21,BR002,AO008,Kredit Mikro,Mikro,93500000,21.0,18
DSB0000414,APP0000651,PR0003034,2025-11-24,BR004,AO014,Kredit Mikro,Mikro,71000000,21.0,18
DSB0000415,APP0000652,PR0003035,2025-12-31,BR003,AO009,Kredit Produktif SME,SME,144500000,19.0,48
DSB0000416,APP0000653,PR0003036,2026-03-03,BR006,AO024,Kredit Konsumtif,Konsumtif,47500000,18.0,36
DSB0000417,APP0000655,PR0003069,2026-06-26,BR006,AO023,Kredit Produktif SME,SME,97000000,19.0,60
DSB0000418,APP0000656,PR0003073,2026-03-17,BR002,AO006,Kredit Mikro,Mikro,28000000,21.0,12
DSB0000419,APP0000657,PR0003088,2025-07-10,BR002,AO005,Kredit Konsumtif,Konsumtif,74500000,18.0,12
DSB0000420,APP0000658,PR0003091,2025-09-18,BR002,AO005,Kredit Konsumtif,Konsumtif,74500000,18.0,12
DSB0000421,APP0000660,PR0003099,2026-01-31,BR003,AO012,Kredit Payroll,Payroll,94500000,15.5,24
DSB0000422,APP0000664,PR0003113,2026-01-20,BR001,AO003,Kredit Konsumtif,Konsumtif,69500000,18.0,12
DSB0000423,APP0000665,PR0003114,2025-12-25,BR007,AO028,Kredit Payroll,Payroll,198500000,15.5,36
DSB0000424,APP0000666,PR0003115,2025-07-20,BR005,AO018,Kredit Produktif SME,SME,287500000,19.0,36
DSB0000425,APP0000667,PR0003119,2026-05-14,BR007,AO027,Kredit Konsumtif,Konsumtif,119000000,18.0,12
DSB0000426,APP0000668,PR0003127,2025-10-01,BR006,AO023,Kredit Konsumtif,Konsumtif,116500000,18.0,36
DSB0000427,APP0000669,PR0003128,2026-02-23,BR002,AO007,Kredit Konsumtif,Konsumtif,50000000,18.0,36
DSB0000428,APP0000670,PR0003130,2025-09-20,BR001,AO002,Kredit Konsumtif,Konsumtif,98500000,18.0,36
DSB0000429,APP0000672,PR0003138,2026-02-07,BR006,AO021,Kredit Konsumtif,Konsumtif,93000000,18.0,12
DSB0000430,APP0000674,PR0003150,2026-04-14,BR002,AO008,Kredit Payroll,Payroll,72000000,15.5,60
DSB0000431,APP0000675,PR0003152,2025-10-29,BR005,AO019,Kredit Mikro,Mikro,96000000,21.0,24
DSB0000432,APP0000677,PR0003167,2026-04-11,BR001,AO002,Kredit Konsumtif,Konsumtif,122000000,18.0,12
DSB0000433,APP0000678,PR0003173,2025-12-19,BR001,AO003,Kredit Produktif SME,SME,968500000,19.0,48
DSB0000434,APP0000679,PR0003175,2025-09-18,BR002,AO008,Kredit Payroll,Payroll,99000000,15.5,24
DSB0000435,APP0000680,PR0003177,2025-12-13,BR001,AO002,Kredit Konsumtif,Konsumtif,98500000,18.0,18
DSB0000436,APP0000683,PR0003194,2026-07-01,BR002,AO008,Kredit Payroll,Payroll,47000000,15.5,24
DSB0000437,APP0000686,PR0003204,2026-07-01,BR004,AO013,Kredit Mikro,Mikro,75000000,21.0,24
DSB0000438,APP0000687,PR0003205,2026-03-03,BR005,AO018,Kredit Konsumtif,Konsumtif,27500000,18.0,36
DSB0000439,APP0000688,PR0003206,2026-02-19,BR007,AO028,Kredit Konsumtif,Konsumtif,95500000,18.0,24
DSB0000440,APP0000689,PR0003209,2025-07-22,BR004,AO016,Kredit Payroll,Payroll,99500000,15.5,36
DSB0000441,APP0000690,PR0003216,2025-08-31,BR001,AO002,Kredit Konsumtif,Konsumtif,28500000,18.0,18
DSB0000442,APP0000695,PR0003232,2026-02-07,BR003,AO010,Kredit Payroll,Payroll,187500000,15.5,24
DSB0000443,APP0000696,PR0003235,2026-01-27,BR001,AO001,Kredit Produktif SME,SME,140000000,19.0,60
DSB0000444,APP0000702,PR0003267,2025-12-31,BR002,AO005,Kredit Payroll,Payroll,73000000,15.5,48
DSB0000445,APP0000703,PR0003272,2026-06-29,BR006,AO024,Kredit Produktif SME,SME,138500000,19.0,60
DSB0000446,APP0000704,PR0003276,2025-08-13,BR007,AO025,Kredit Produktif SME,SME,145500000,19.0,60
DSB0000447,APP0000706,PR0003283,2026-01-20,BR001,AO003,Kredit Mikro,Mikro,30000000,21.0,18
DSB0000448,APP0000707,PR0003286,2025-07-31,BR003,AO010,Kredit Konsumtif,Konsumtif,140500000,18.0,18
DSB0000449,APP0000708,PR0003289,2025-12-01,BR007,AO027,Kredit Payroll,Payroll,72000000,15.5,12
DSB0000450,APP0000709,PR0003290,2025-12-24,BR003,AO011,Kredit Konsumtif,Konsumtif,97500000,18.0,24
DSB0000451,APP0000710,PR0003291,2026-01-22,BR005,AO018,Kredit Mikro,Mikro,19000000,21.0,36
DSB0000452,APP0000711,PR0003305,2026-02-13,BR001,AO001,Kredit Konsumtif,Konsumtif,146500000,18.0,12
DSB0000453,APP0000712,PR0003310,2025-12-10,BR001,AO001,Kredit Mikro,Mikro,92500000,21.0,24
DSB0000454,APP0000713,PR0003317,2025-08-30,BR003,AO010,Kredit Mikro,Mikro,19500000,21.0,24
DSB0000455,APP0000714,PR0003319,2026-05-11,BR003,AO011,Kredit Payroll,Payroll,199500000,15.5,48
DSB0000456,APP0000716,PR0003325,2026-01-21,BR006,AO022,Kredit Produktif SME,SME,928000000,19.0,24
DSB0000457,APP0000717,PR0003332,2026-05-31,BR002,AO005,Kredit Konsumtif,Konsumtif,125000000,18.0,36
DSB0000458,APP0000718,PR0003333,2026-01-25,BR004,AO015,Kredit Produktif SME,SME,497000000,19.0,60
DSB0000459,APP0000720,PR0003345,2025-07-17,BR004,AO014,Kredit Mikro,Mikro,28500000,21.0,12
DSB0000460,APP0000724,PR0003379,2026-01-18,BR002,AO006,Kredit Produktif SME,SME,193500000,19.0,48
DSB0000461,APP0000725,PR0003380,2026-02-14,BR005,AO017,Kredit Produktif SME,SME,96000000,19.0,36
DSB0000462,APP0000726,PR0003388,2025-12-23,BR004,AO013,Kredit Konsumtif,Konsumtif,124000000,18.0,36
DSB0000463,APP0000728,PR0003406,2026-04-12,BR002,AO007,Kredit Mikro,Mikro,29500000,21.0,36
DSB0000464,APP0000729,PR0003415,2025-07-29,BR002,AO007,Kredit Konsumtif,Konsumtif,48000000,18.0,24
DSB0000465,APP0000730,PR0003419,2026-05-25,BR003,AO010,Kredit Payroll,Payroll,147000000,15.5,48
DSB0000466,APP0000732,PR0003424,2026-06-30,BR006,AO023,Kredit Konsumtif,Konsumtif,46500000,18.0,12
DSB0000467,APP0000735,PR0003445,2026-04-26,BR005,AO019,Kredit Payroll,Payroll,199500000,15.5,24
