application_id,prospect_id,application_date,decision_date,ao_id,branch_id,product,segment,requested_amount,monthly_income,tenor_months,application_status,processing_days
APP0000212,PR0001042,2026-04-08,2026-04-14,AO017,BR005,Kredit Payroll,Payroll,75000000,5367278,12,Approved,6
APP0000213,PR0001047,2025-12-28,2025-12-30,AO004,BR001,Kredit Payroll,Payroll,150000000,7623195,48,Approved,2
APP0000214,PR0001050,2026-01-10,2026-01-12,AO026,BR007,Kredit Payroll,Payroll,50000000,11469879,12,Approved,2
APP0000215,PR0001051,2026-02-16,2026-02-26,AO021,BR006,Kredit Konsumtif,Konsumtif,100000000,5884272,24,Approved,10
APP0000216,PR0001054,2025-11-02,2025-11-05,AO020,BR005,Kredit Konsumtif,Konsumtif,30000000,8726935,12,Rejected,3
APP0000217,PR0001055,2025-12-24,2025-12-28,AO002,BR001,Kredit Mikro,Mikro,100000000,4373058,36,Approved,4
APP0000218,PR0001063,2026-06-27,2026-06-30,AO015,BR004,Kredit Produktif SME,SME,100000000,14269108,12,Approved,3
APP0000219,PR0001065,2026-05-10,2026-05-11,AO002,BR001,Kredit Produktif SME,SME,100000000,17837870,24,Rejected,1
APP0000220,PR0001069,2026-01-09,2026-01-14,AO021,BR006,Kredit Konsumtif,Konsumtif,50000000,10274443,18,Cancelled,5
APP0000221,PR0001073,2025-08-18,2025-08-22,AO024,BR006,Kredit Produktif SME,SME,200000000,21619109,24,Approved,4
APP0000222,PR0001077,2025-11-22,2025-11-25,AO019,BR005,Kredit Payroll,Payroll,50000000,9137259,60,Approved,3
APP0000223,PR0001078,2025-09-05,2025-09-09,AO006,BR002,Kredit Konsumtif,Konsumtif,30000000,4647910,12,Approved,4
APP0000224,PR0001081,2025-09-29,2025-09-30,AO007,BR002,Kredit Produktif SME,SME,200000000,12304172,36,Approved,1
APP0000225,PR0001082,2026-05-04,2026-05-09,AO023,BR006,Kredit Konsumtif,Konsumtif,100000000,5307976,18,Approved,5
APP0000226,PR0001084,2025-12-28,2025-12-30,AO020,BR005,Kredit Konsumtif,Konsumtif,125000000,7978475,18,Approved,2
APP0000227,PR0001087,2025-12-07,2025-12-15,AO024,BR006,Kredit Konsumtif,Konsumtif,75000000,4049213,36,Approved,8
APP0000228,PR0001094,2025-11-26,2025-11-29,AO016,BR004,Kredit Payroll,Payroll,200000000,8211448,60,Approved,3
APP0000229,PR0001100,2025-10-16,2025-10-17,AO006,BR002,Kredit Payroll,Payroll,75000000,9115133,60,Approved,1
APP0000230,PR0001102,2026-03-27,2026-03-29,AO006,BR002,Kredit Konsumtif,Konsumtif,150000000,4305928,24,Approved,2
APP0000231,PR0001104,2025-08-19,2025-08-21,AO014,BR004,Kredit Mikro,Mikro,30000000,4662021,24,Approved,2
APP0000232,PR0001105,2026-02-24,2026-03-02,AO013,BR004,Kredit Mikro,Mikro,30000000,5613270,18,Approved,6
APP0000233,PR0001110,2026-06-25,2026-06-29,AO028,BR007,Kredit Payroll,Payroll,200000000,9773527,12,Approved,4
APP0000234,PR0001111,2026-06-16,2026-06-21,AO012,BR003,Kredit Payroll,Payroll,200000000,10523850,48,Approved,5
APP0000235,PR0001124,2026-02-13,2026-02-17,AO005,BR002,Kredit Konsumtif,Konsumtif,30000000,6877271,12,Approved,4
APP0000236,PR0001137,2026-01-26,2026-01-30,AO008,BR002,Kredit Payroll,Payroll,200000000,10079162,60,Cancelled,4
APP0000237,PR0001147,2026-03-28,2026-03-30,AO020,BR005,Kredit Konsumtif,Konsumtif,30000000,7484099,18,Approved,2
APP0000238,PR0001151,2026-01-03,2026-01-07,AO009,BR003,Kredit Mikro,Mikro,50000000,6009713,24,Approved,4
APP0000239,PR0001152,2026-02-21,2026-02-25,AO009,BR003,Kredit Payroll,Payroll,150000000,10512901,12,Approved,4
APP0000240,PR0001153,2025-10-15,2025-10-16,AO028,BR007,Kredit Payroll,Payroll,150000000,8427024,12,Approved,1
APP0000241,PR0001154,2026-02-21,2026-02-28,AO024,BR006,Kredit Payroll,Payroll,50000000,11167382,48,Approved,7
APP0000242,PR0001159,2025-10-08,2025-10-12,AO012,BR003,Kredit Payroll,Payroll,200000000,7889385,48,Approved,4
APP0000243,PR0001160,2025-09-26,2025-09-30,AO024,BR006,Kredit Produktif SME,SME,300000000,22260564,60,Rejected,4
APP0000244,PR0001163,2026-06-10,2026-06-16,AO006,BR002,Kredit Konsumtif,Konsumtif,50000000,7705563,12,Rejected,6
APP0000245,PR0001171,2026-04-12,2026-04-14,AO021,BR006,Kredit Payroll,Payroll,150000000,8354480,24,Approved,2
APP0000246,PR0001176,2026-02-22,2026-02-23,AO005,BR002,Kredit Mikro,Mikro,20000000,8116180,24,Rejected,1
APP0000247,PR0001185,2026-01-20,2026-01-22,AO028,BR007,Kredit Konsumtif,Konsumtif,150000000,10243678,18,Rejected,2
APP0000248,PR0001186,2026-02-26,2026-03-02,AO019,BR005,Kredit Konsumtif,Konsumtif,100000000,6395848,18,Approved,4
APP0000249,PR0001188,2026-04-21,2026-04-22,AO019,BR005,Kredit Payroll,Payroll,200000000,8386855,60,Approved,1
APP0000250,PR0001191,2025-08-16,2025-08-18,AO010,BR003,Kredit Mikro,Mikro,75000000,4827475,36,Approved,2
APP0000251,PR0001192,2026-05-29,2026-05-30,AO012,BR003,Kredit Konsumtif,Konsumtif,100000000,5727796,12,Approved,1
APP0000252,PR0001193,2025-09-03,2025-09-04,AO003,BR001,Kredit Konsumtif,Konsumtif,30000000,8642244,36,Rejected,1
APP0000253,PR0001194,2026-04-28,2026-04-30,AO012,BR003,Kredit Produktif SME,SME,1000000000,27856032,12,Approved,2
APP0000254,PR0001197,2026-02-09,2026-02-19,AO028,BR007,Kredit Konsumtif,Konsumtif,125000000,3500000,24,Approved,10
APP0000255,PR0001213,2026-02-27,2026-03-02,AO013,BR004,Kredit Mikro,Mikro,50000000,5335124,12,Cancelled,3
APP0000256,PR0001218,2025-11-06,2025-11-11,AO019,BR005,Kredit Mikro,Mikro,20000000,3668721,12,Approved,5
APP0000257,PR0001221,2026-02-20,2026-02-22,AO019,BR005,Kredit Mikro,Mikro,20000000,6640110,12,Approved,2
APP0000258,PR0001227,2026-02-13,2026-02-20,AO001,BR001,Kredit Konsumtif,Konsumtif,50000000,4706989,18,Rejected,7
APP0000259,PR0001232,2025-10-20,2025-10-22,AO021,BR006,Kredit Konsumtif,Konsumtif,50000000,6817088,24,Approved,2
APP0000260,PR0001240,2025-10-29,2025-10-30,AO008,BR002,Kredit Mikro,Mikro,100000000,7158231,18,Cancelled,1
APP0000261,PR0001245,2025-09-02,2025-09-09,AO009,BR003,Kredit Produktif SME,SME,500000000,20932189,24,Rejected,7
APP0000262,PR0001253,2026-01-01,2026-01-02,AO026,BR007,Kredit Mikro,Mikro,50000000,4688233,18,Rejected,1
APP0000263,PR0001258,2026-05-09,2026-05-13,AO001,BR001,Kredit Konsumtif,Konsumtif,100000000,7891866,18,Rejected,4
APP0000264,PR0001261,2025-07-27,2025-07-30,AO024,BR006,Kredit Konsumtif,Konsumtif,75000000,7494389,36,Rejected,3
APP0000265,PR0001262,2025-08-15,2025-08-18,AO011,BR003,Kredit Konsumtif,Konsumtif,50000000,3758680,36,Approved,3
APP0000266,PR0001264,2025-09-29,2025-09-30,AO019,BR005,Kredit Payroll,Payroll,100000000,5556383,36,Rejected,1
APP0000267,PR0001270,2026-03-03,2026-03-04,AO013,BR004,Kredit Mikro,Mikro,30000000,6729699,12,Approved,1
APP0000268,PR0001289,2026-05-11,2026-05-12,AO004,BR001,Kredit Konsumtif,Konsumtif,125000000,8182511,24,Approved,1
APP0000269,PR0001290,2026-06-11,2026-06-13,AO002,BR001,Kredit Konsumtif,Konsumtif,50000000,4266514,12,Approved,2
APP0000270,PR0001293,2026-03-16,2026-03-22,AO025,BR007,Kredit Mikro,Mikro,30000000,3316433,12,Approved,6
APP0000271,PR0001299,2025-09-08,2025-09-11,AO017,BR005,Kredit Produktif SME,SME,300000000,13882058,48,Approved,3
APP0000272,PR0001303,2025-12-17,2025-12-20,AO028,BR007,Kredit Konsumtif,Konsumtif,75000000,8440490,18,Rejected,3
APP0000273,PR0001304,2026-03-29,2026-03-30,AO008,BR002,Kredit Konsumtif,Konsumtif,50000000,9218813,36,Cancelled,1
APP0000274,PR0001308,2026-05-25,2026-05-29,AO002,BR001,Kredit Payroll,Payroll,150000000,8828936,48,Approved,4
APP0000275,PR0001309,2025-09-20,2025-09-26,AO014,BR004,Kredit Konsumtif,Konsumtif,125000000,6072198,24,Approved,6
APP0000276,PR0001312,2025-07-25,2025-07-30,AO006,BR002,Kredit Produktif SME,SME,200000000,13305612,48,Approved,5
APP0000277,PR0001313,2026-05-15,2026-05-19,AO028,BR007,Kredit Mikro,Mikro,50000000,7125850,36,Approved,4
APP0000278,PR0001316,2025-08-12,2025-08-15,AO002,BR001,Kredit Mikro,Mikro,100000000,7339825,36,Approved,3
APP0000279,PR0001318,2026-01-12,2026-01-17,AO001,BR001,Kredit Konsumtif,Konsumtif,100000000,6389984,36,Rejected,5
APP0000280,PR0001330,2025-11-22,2025-11-28,AO003,BR001,Kredit Mikro,Mikro,30000000,3719946,36,Rejected,6
APP0000281,PR0001331,2025-08-29,2025-08-30,AO008,BR002,Kredit Mikro,Mikro,75000000,6833703,36,Rejected,1
APP0000282,PR0001334,2026-04-16,2026-04-20,AO007,BR002,Kredit Payroll,Payroll,200000000,9724994,36,Approved,4
APP0000283,PR0001347,2025-12-13,2025-12-14,AO020,BR005,Kredit Produktif SME,SME,200000000,30852591,36,Rejected,1
APP0000284,PR0001348,2026-02-20,2026-02-21,AO019,BR005,Kredit Payroll,Payroll,150000000,11761313,12,Approved,1
APP0000285,PR0001355,2026-03-05,2026-03-09,AO025,BR007,Kredit Mikro,Mikro,30000000,6133023,24,Approved,4
APP0000286,PR0001372,2026-01-13,2026-01-16,AO026,BR007,Kredit Produktif SME,SME,500000000,30889111,48,Rejected,3
APP0000287,PR0001373,2026-01-23,2026-01-26,AO024,BR006,Kredit Konsumtif,Konsumtif,125000000,5389630,18,Approved,3
APP0000288,PR0001374,2025-10-18,2025-10-19,AO026,BR007,Kredit Payroll,Payroll,150000000,6125462,36,Rejected,1
APP0000289,PR0001381,2026-04-25,2026-04-26,AO019,BR005,Kredit Konsumtif,Konsumtif,100000000,8146688,18,Approved,1
APP0000290,PR0001383,2026-06-25,2026-06-26,AO019,BR005,Kredit Konsumtif,Konsumtif,30000000,4086024,12,Rejected,1
APP0000291,PR0001386,2025-12-13,2025-12-17,AO016,BR004,Kredit Mikro,Mikro,20000000,7274348,24,Rejected,4
APP0000292,PR0001392,2026-03-22,2026-03-25,AO022,BR006,Kredit Konsumtif,Konsumtif,125000000,6133253,36,Approved,3
APP0000293,PR0001399,2026-05-13,2026-05-14,AO002,BR001,Kredit Konsumtif,Konsumtif,150000000,4562409,12,Approved,1
APP0000294,PR0001401,2026-06-14,2026-06-17,AO004,BR001,Kredit Konsumtif,Konsumtif,75000000,6305638,18,Approved,3
APP0000295,PR0001404,2026-03-19,2026-03-23,AO020,BR005,Kredit Produktif SME,SME,750000000,17335397,36,Cancelled,4
APP0000296,PR0001407,2026-03-27,2026-03-30,AO003,BR001,Kredit Mikro,Mikro,20000000,4542132,36,Rejected,3
APP0000297,PR0001411,2026-03-29,2026-03-30,AO001,BR001,Kredit Konsumtif,Konsumtif,75000000,8373895,12,Approved,1
APP0000298,PR0001413,2025-12-06,2025-12-07,AO001,BR001,Kredit Payroll,Payroll,200000000,7937994,60,Cancelled,1
APP0000299,PR0001416,2025-11-28,2025-11-30,AO013,BR004,Kredit Mikro,Mikro,75000000,7445542,36,Approved,2
APP0000300,PR0001419,2026-01-24,2026-01-27,AO003,BR001,Kredit Mikro,Mikro,30000000,5452986,24,Approved,3
APP0000301,PR0001425,2026-02-15,2026-02-18,AO022,BR006,Kredit Payroll,Payroll,50000000,8577946,36,Approved,3
APP0000302,PR0001430,2025-09-12,2025-09-14,AO013,BR004,Kredit Produktif SME,SME,750000000,18623411,60,Approved,2
APP0000303,PR0001432,2026-03-17,2026-03-21,AO022,BR006,Kredit Produktif SME,SME,100000000,27813985,60,Approved,4
APP0000304,PR0001435,2026-05-26,2026-05-30,AO019,BR005,Kredit Produktif SME,SME,150000000,25640825,36,Approved,4
APP0000305,PR0001437,2026-03-12,2026-03-18,AO013,BR004,Kredit Mikro,Mikro,75000000,5876294,24,Approved,6
APP0000306,PR0001440,2026-06-08,2026-06-18,AO010,BR003,Kredit Payroll,Payroll,150000000,7137367,48,Approved,10
APP0000307,PR0001442,2025-09-28,2025-09-30,AO001,BR001,Kredit Konsumtif,Konsumtif,50000000,8853942,12,Approved,2
APP0000308,PR0001453,2026-05-29,2026-05-30,AO019,BR005,Kredit Payroll,Payroll,100000000,4500000,24,Approved,1
APP0000309,PR0001455,2026-06-05,2026-06-06,AO017,BR005,Kredit Payroll,Payroll,75000000,8025540,60,Approved,1
APP0000310,PR0001456,2025-08-06,2025-08-15,AO001,BR001,Kredit Konsumtif,Konsumtif,30000000,9733408,36,Approved,9
APP0000311,PR0001457,2026-04-20,2026-04-21,AO022,BR006,Kredit Konsumtif,Konsumtif,100000000,8144862,12,Approved,1
APP0000312,PR0001461,2026-06-12,2026-06-15,AO003,BR001,Kredit Mikro,Mikro,100000000,4634123,36,Approved,3
APP0000313,PR0001464,2026-06-16,2026-06-21,AO010,BR003,Kredit Konsumtif,Konsumtif,50000000,9107938,18,Cancelled,5
APP0000314,PR0001466,2025-07-16,2025-07-24,AO008,BR002,Kredit Produktif SME,SME,500000000,32291356,60,Rejected,8
APP0000315,PR0001470,2025-12-07,2025-12-13,AO003,BR001,Kredit Payroll,Payroll,75000000,6008292,24,Approved,6
APP0000316,PR0001475,2026-04-14,2026-04-18,AO011,BR003,Kredit Produktif SME,SME,300000000,11020056,36,Approved,4
APP0000317,PR0001478,2026-05-20,2026-05-22,AO019,BR005,Kredit Konsumtif,Konsumtif,50000000,10708303,24,Approved,2
APP0000318,PR0001488,2026-02-20,2026-03-01,AO005,BR002,Kredit Payroll,Payroll,200000000,6301211,12,Approved,9
APP0000319,PR0001489,2026-03-16,2026-03-17,AO003,BR001,Kredit Konsumtif,Konsumtif,150000000,7755998,18,Approved,1
APP0000320,PR0001492,2026-02-11,2026-02-14,AO027,BR007,Kredit Mikro,Mikro,50000000,7588861,24,Approved,3
APP0000321,PR0001501,2026-06-11,2026-06-19,AO021,BR006,Kredit Payroll,Payroll,200000000,5959256,60,Rejected,8
APP0000322,PR0001502,2026-02-13,2026-02-21,AO010,BR003,Kredit Payroll,Payroll,150000000,11734132,24,Cancelled,8
APP0000323,PR0001506,2025-09-23,2025-09-26,AO016,BR004,Kredit Konsumtif,Konsumtif,50000000,8289120,24,Rejected,3
APP0000324,PR0001512,2026-05-21,2026-05-23,AO008,BR002,Kredit Konsumtif,Konsumtif,125000000,7513498,24,Approved,2
APP0000325,PR0001530,2025-07-13,2025-07-14,AO007,BR002,Kredit Konsumtif,Konsumtif,125000000,6912654,36,Cancelled,1
APP0000326,PR0001537,2025-10-11,2025-10-12,AO023,BR006,Kredit Konsumtif,Konsumtif,150000000,7145868,18,Rejected,1
APP0000327,PR0001540,2026-06-18,2026-06-19,AO017,BR005,Kredit Konsumtif,Konsumtif,100000000,4807365,18,Approved,1
APP0000328,PR0001544,2025-12-21,2025-12-27,AO004,BR001,Kredit Payroll,Payroll,200000000,9492202,48,Approved,6
APP0000329,PR0001553,2025-08-24,2025-08-25,AO002,BR001,Kredit Produktif SME,SME,150000000,17168924,24,Approved,1
APP0000330,PR0001555,2025-09-20,2025-09-30,AO022,BR006,Kredit Produktif SME,SME,750000000,23905402,48,Approved,10
APP0000331,PR0001557,2026-05-12,2026-05-19,AO018,BR005,Kredit Mikro,Mikro,75000000,5868390,24,Approved,7
APP0000332,PR0001564,2026-01-28,2026-01-30,AO024,BR006,Kredit Konsumtif,Konsumtif,125000000,9150235,18,Rejected,2
APP0000333,PR0001584,2026-02-09,2026-02-15,AO004,BR001,Kredit Konsumtif,Konsumtif,30000000,6088789,36,Approved,6
APP0000334,PR0001590,2026-05-08,2026-05-09,AO007,BR002,Kredit Payroll,Payroll,75000000,12340083,12,Rejected,1
APP0000335,PR0001592,2026-03-22,2026-03-24,AO002,BR001,Kredit Produktif SME,SME,150000000,27066005,12,Approved,2
APP0000336,PR0001596,2026-02-27,2026-03-02,AO013,BR004,Kredit Konsumtif,Konsumtif,30000000,6412608,18,Rejected,3
APP0000337,PR0001599,2026-02-14,2026-02-18,AO014,BR004,Kredit Payroll,Payroll,50000000,7824598,60,Approved,4
APP0000338,PR0001601,2026-05-09,2026-05-10,AO014,BR004,Kredit Payroll,Payroll,50000000,10812660,24,Approved,1
APP0000339,PR0001606,2025-09-18,2025-09-20,AO012,BR003,Kredit Konsumtif,Konsumtif,100000000,5370991,24,Cancelled,2
APP0000340,PR0001608,2026-06-28,2026-06-30,AO002,BR001,Kredit Mikro,Mikro,50000000,4423631,36,Cancelled,2
APP0000341,PR0001609,2025-12-07,2025-12-09,AO010,BR003,Kredit Konsumtif,Konsumtif,150000000,8451366,36,Approved,2
APP0000342,PR0001619,2025-09-09,2025-09-11,AO027,BR007,Kredit Payroll,Payroll,100000000,9097895,12,Rejected,2
APP0000343,PR0001621,2026-05-18,2026-05-20,AO014,BR004,Kredit Konsumtif,Konsumtif,50000000,6032172,18,Approved,2
APP0000344,PR0001627,2026-03-03,2026-03-04,AO008,BR002,Kredit Konsumtif,Konsumtif,100000000,6360094,24,Approved,1
APP0000345,PR0001630,2026-04-27,2026-04-29,AO002,BR001,Kredit Payroll,Payroll,75000000,9971009,36,Approved,2
APP0000346,PR0001633,2026-03-07,2026-03-10,AO006,BR002,Kredit Konsumtif,Konsumtif,125000000,8774599,18,Approved,3
APP0000347,PR0001636,2026-06-28,2026-06-30,AO010,BR003,Kredit Konsumtif,Konsumtif,125000000,9254494,12,Approved,2
APP0000348,PR0001638,2025-11-08,2025-11-09,AO003,BR001,Kredit Produktif SME,SME,1000000000,15229706,36,Approved,1
APP0000349,PR0001642,2026-04-27,2026-04-30,AO020,BR005,Kredit Konsumtif,Konsumtif,150000000,7875955,12,Approved,3
APP0000350,PR0001643,2025-07-05,2025-07-07,AO010,BR003,Kredit Produktif SME,SME,1000000000,26474235,12,Approved,2
APP0000351,PR0001655,2025-11-04,2025-11-11,AO018,BR005,Kredit Konsumtif,Konsumtif,50000000,5960564,24,Approved,7
APP0000352,PR0001661,2025-12-25,2025-12-28,AO025,BR007,Kredit Mikro,Mikro,20000000,4449804,18,Rejected,3
APP0000353,PR0001671,2026-06-03,2026-06-05,AO011,BR003,Kredit Konsumtif,Konsumtif,50000000,7458382,12,Rejected,2
APP0000354,PR0001674,2025-10-15,2025-10-17,AO017,BR005,Kredit Mikro,Mikro,100000000,7522550,36,Approved,2
APP0000355,PR0001683,2025-11-05,2025-11-07,AO027,BR007,Kredit Payroll,Payroll,100000000,12256976,12,Cancelled,2
APP0000356,PR0001685,2026-01-27,2026-01-30,AO020,BR005,Kredit Mikro,Mikro,75000000,4076796,12,Rejected,3
APP0000357,PR0001686,2025-12-26,2025-12-27,AO003,BR001,Kredit Konsumtif,Konsumtif,125000000,9386242,12,Approved,1
APP0000358,PR0001693,2026-06-04,2026-06-07,AO010,BR003,Kredit Konsumtif,Konsumtif,50000000,8629176,18,Approved,3
APP0000359,PR0001700,2025-12-18,2025-12-21,AO026,BR007,Kredit Konsumtif,Konsumtif,50000000,6708408,24,Approved,3
APP0000360,PR0001711,2025-10-09,2025-10-12,AO001,BR001,Kredit Produktif SME,SME,300000000,16263108,48,Approved,3
APP0000361,PR0001713,2025-10-26,2025-10-27,AO003,BR001,Kredit Produktif SME,SME,300000000,17946139,48,Approved,1
APP0000362,PR0001732,2026-01-06,2026-01-12,AO003,BR001,Kredit Produktif SME,SME,150000000,10994310,24,Rejected,6
APP0000363,PR0001733,2025-09-26,2025-09-27,AO001,BR001,Kredit Konsumtif,Konsumtif,50000000,5296746,24,Approved,1
APP0000364,PR0001736,2026-03-20,2026-03-24,AO023,BR006,Kredit Produktif SME,SME,1000000000,16214079,48,Approved,4
APP0000365,PR0001739,2025-08-17,2025-08-24,AO012,BR003,Kredit Konsumtif,Konsumtif,50000000,8991418,18,Rejected,7
APP0000366,PR0001740,2026-04-09,2026-04-12,AO012,BR003,Kredit Payroll,Payroll,200000000,7842788,36,Approved,3
APP0000367,PR0001750,2025-12-23,2025-12-25,AO001,BR001,Kredit Mikro,Mikro,75000000,4588400,24,Approved,2
APP0000368,PR0001752,2025-07-15,2025-07-20,AO017,BR005,Kredit Mikro,Mikro,30000000,8142511,18,Rejected,5
APP0000369,PR0001760,2025-07-15,2025-07-19,AO010,BR003,Kredit Konsumtif,Konsumtif,50000000,5421233,18,Approved,4
APP0000370,PR0001762,2026-03-12,2026-03-15,AO001,BR001,Kredit Mikro,Mikro,50000000,5110916,36,Approved,3
APP0000371,PR0001763,2025-11-13,2025-11-16,AO021,BR006,Kredit Mikro,Mikro,50000000,5776402,18,Approved,3
APP0000372,PR0001764,2025-10-11,2025-10-13,AO006,BR002,Kredit Mikro,Mikro,20000000,7464724,24,Approved,2
APP0000373,PR0001767,2026-02-11,2026-02-12,AO001,BR001,Kredit Mikro,Mikro,100000000,6613347,24,Approved,1
APP0000374,PR0001770,2026-03-16,2026-03-19,AO002,BR001,Kredit Payroll,Payroll,50000000,8062626,36,Cancelled,3
APP0000375,PR0001775,2026-03-18,2026-03-20,AO002,BR001,Kredit Payroll,Payroll,50000000,9620796,12,Approved,2
APP0000376,PR0001781,2025-10-11,2025-10-19,AO008,BR002,Kredit Payroll,Payroll,150000000,12204998,24,Approved,8
APP0000377,PR0001783,2025-10-05,2025-10-08,AO028,BR007,Kredit Konsumtif,Konsumtif,150000000,7716702,24,Approved,3
APP0000378,PR0001785,2025-11-06,2025-11-10,AO021,BR006,Kredit Konsumtif,Konsumtif,75000000,5947082,18,Approved,4
APP0000379,PR0001792,2026-06-24,2026-06-27,AO008,BR002,Kredit Konsumtif,Konsumtif,150000000,9505140,18,Approved,3
APP0000380,PR0001793,2025-12-20,2025-12-25,AO027,BR007,Kredit Payroll,Payroll,200000000,8737444,12,Approved,5
APP0000381,PR0001795,2026-03-19,2026-03-25,AO011,BR003,Kredit Produktif SME,SME,750000000,9203734,12,Rejected,6
APP0000382,PR0001796,2025-08-27,2025-08-30,AO005,BR002,Kredit Produktif SME,SME,100000000,28803176,24,Approved,3
APP0000383,PR0001799,2025-10-02,2025-10-03,AO004,BR001,Kredit Payroll,Payroll,75000000,7309831,12,Approved,1
APP0000384,PR0001806,2026-01-28,2026-01-30,AO020,BR005,Kredit Payroll,Payroll,150000000,6741911,24,Approved,2
APP0000385,PR0001817,2025-11-06,2025-11-08,AO003,BR001,Kredit Produktif SME,SME,500000000,32978544,12,Rejected,2
APP0000386,PR0001819,2025-11-12,2025-11-14,AO020,BR005,Kredit Mikro,Mikro,100000000,8159082,18,Approved,2
APP0000387,PR0001820,2026-03-06,2026-03-12,AO017,BR005,Kredit Mikro,Mikro,50000000,8450107,24,Rejected,6
APP0000388,PR0001822,2026-01-24,2026-01-26,AO005,BR002,Kredit Payroll,Payroll,100000000,7802758,48,Approved,2
APP0000389,PR0001825,2026-06-22,2026-06-25,AO014,BR004,Kredit Payroll,Payroll,50000000,5981708,60,Approved,3
APP0000390,PR0001826,2026-05-10,2026-05-11,AO020,BR005,Kredit Konsumtif,Konsumtif,50000000,4026881,12,Approved,1
APP0000391,PR0001828,2026-05-21,2026-05-25,AO006,BR002,Kredit Konsumtif,Konsumtif,30000000,5124515,36,Approved,4
APP0000392,PR0001833,2025-11-04,2025-11-07,AO011,BR003,Kredit Konsumtif,Konsumtif,100000000,8225831,36,Approved,3
APP0000393,PR0001841,2026-04-10,2026-04-12,AO022,BR006,Kredit Payroll,Payroll,100000000,5821570,36,Approved,2
APP0000394,PR0001850,2026-05-20,2026-05-22,AO016,BR004,Kredit Produktif SME,SME,1000000000,10784682,24,Rejected,2
APP0000395,PR0001858,2026-05-19,2026-05-25,AO023,BR006,Kredit Payroll,Payroll,75000000,7233450,24,Approved,6
APP0000396,PR0001859,2026-04-23,2026-04-27,AO007,BR002,Kredit Payroll,Payroll,150000000,4500000,24,Rejected,4
APP0000397,PR0001867,2025-10-12,2025-10-17,AO004,BR001,Kredit Konsumtif,Konsumtif,30000000,8796324,12,Approved,5
APP0000398,PR0001871,2026-01-11,2026-01-15,AO003,BR001,Kredit Konsumtif,Konsumtif,75000000,8450778,36,Approved,4
APP0000399,PR0001873,2026-06-10,2026-06-13,AO007,BR002,Kredit Konsumtif,Konsumtif,30000000,8846992,18,Approved,3
APP0000400,PR0001875,2026-01-23,2026-01-29,AO025,BR007,Kredit Mikro,Mikro,30000000,5442787,18,Cancelled,6
APP0000401,PR0001885,2026-05-27,2026-05-30,AO019,BR005,Kredit Produktif SME,SME,100000000,28807573,12,Rejected,3
APP0000402,PR0001893,2025-12-29,2025-12-30,AO023,BR006,Kredit Payroll,Payroll,50000000,12801427,36,Approved,1
APP0000403,PR0001908,2025-10-08,2025-10-16,AO012,BR003,Kredit Payroll,Payroll,50000000,9308352,12,Approved,8
APP0000404,PR0001911,2025-07-12,2025-07-16,AO007,BR002,Kredit Payroll,Payroll,100000000,7123376,36,Approved,4
APP0000405,PR0001912,2026-01-12,2026-01-15,AO017,BR005,Kredit Konsumtif,Konsumtif,50000000,9019003,12,Rejected,3
APP0000406,PR0001914,2026-03-29,2026-03-30,AO019,BR005,Kredit Payroll,Payroll,75000000,9692168,48,Approved,1
